user_id,task_count,event_count,activity_cluster
5073,1,4,Low Activity
5078,1,4,Low Activity
5088,1,4,Low Activity
5093,1,4,Low Activity
5094,1,4,Low Activity
5096,1,4,Low Activity
5097,1,4,Low Activity
5099,1,4,Low Activity
5103,1,4,Low Activity
5109,1,4,Low Activity
5113,1,4,Low Activity
5119,1,4,Low Activity
5120,1,4,Low Activity
5124,1,4,Low Activity
5126,1,4,Low Activity
5127,1,4,Low Activity
5128,1,4,Low Activity
5131,1,4,Low Activity
5133,1,4,Low Activity
5134,1,4,Low Activity
5135,1,4,Low Activity
5137,1,4,Low Activity
5138,1,4,Low Activity
5139,1,4,Low Activity
5140,1,4,Low Activity
5141,1,4,Low Activity
5142,1,4,Low Activity
5148,1,4,Low Activity
5154,1,4,Low Activity
5155,1,4,Low Activity
5156,1,4,Low Activity
5161,1,4,Low Activity
5165,1,4,Low Activity
5166,1,4,Low Activity
5167,1,4,Low Activity
5168,1,4,Low Activity
5179,1,4,Low Activity
5182,1,4,Low Activity
5183,1,4,Low Activity
5187,1,4,Low Activity
5193,1,4,Low Activity
5194,1,4,Low Activity
5196,1,4,Low Activity
5199,1,4,Low Activity
5204,1,4,Low Activity
5207,1,4,Low Activity
5209,1,4,Low Activity
5214,1,4,Low Activity
5217,1,4,Low Activity
5218,1,4,Low Activity
5219,1,4,Low Activity
5225,1,4,Low Activity
5227,1,4,Low Activity
5232,1,4,Low Activity
5233,1,4,Low Activity
5238,1,4,Low Activity
5242,1,4,Low Activity
5245,1,4,Low Activity
5251,1,4,Low Activity
5259,1,4,Low Activity
5262,1,4,Low Activity
5265,1,4,Low Activity
5270,1,4,Low Activity
5272,1,4,Low Activity
5278,1,4,Low Activity
5281,1,4,Low Activity
5299,1,4,Low Activity
5305,1,4,Low Activity
5306,1,4,Low Activity
5311,1,4,Low Activity
5316,1,4,Low Activity
5318,1,4,Low Activity
5319,1,4,Low Activity
5320,1,4,Low Activity
5324,1,4,Low Activity
5328,1,4,Low Activity
5334,1,4,Low Activity
5337,1,4,Low Activity
5341,1,4,Low Activity
5342,1,4,Low Activity
5351,1,4,Low Activity
5352,1,4,Low Activity
5354,1,4,Low Activity
5357,1,4,Low Activity
5363,1,4,Low Activity
5365,1,4,Low Activity
5368,1,4,Low Activity
5375,1,4,Low Activity
5381,1,4,Low Activity
5383,1,4,Low Activity
5384,1,4,Low Activity
5389,1,4,Low Activity
5390,1,4,Low Activity
5391,1,4,Low Activity
5393,1,4,Low Activity
5395,1,4,Low Activity
5399,1,4,Low Activity
5403,1,4,Low Activity
5404,1,4,Low Activity
5407,1,4,Low Activity
5408,1,4,Low Activity
5411,1,4,Low Activity
5414,1,4,Low Activity
5415,1,4,Low Activity
5425,1,4,Low Activity
5426,1,4,Low Activity
5427,1,4,Low Activity
5430,1,4,Low Activity
5432,1,4,Low Activity
5439,1,4,Low Activity
5443,1,4,Low Activity
5444,1,4,Low Activity
5445,1,4,Low Activity
5447,1,4,Low Activity
5448,1,4,Low Activity
5455,1,4,Low Activity
5459,1,4,Low Activity
5467,1,4,Low Activity
5469,1,4,Low Activity
5472,1,4,Low Activity
5479,1,4,Low Activity
5484,1,4,Low Activity
5486,1,4,Low Activity
5490,1,4,Low Activity
5492,1,4,Low Activity
5507,1,3,Low Activity
5510,1,3,Low Activity
5519,1,3,Low Activity
5520,1,3,Low Activity
5529,1,3,Low Activity
5537,1,3,Low Activity
5545,1,3,Low Activity
5549,1,3,Low Activity
5552,1,3,Low Activity
5553,1,3,Low Activity
5554,1,3,Low Activity
5559,1,3,Low Activity
5561,1,3,Low Activity
5563,1,3,Low Activity
5569,1,3,Low Activity
5570,1,3,Low Activity
5574,1,3,Low Activity
5578,1,3,Low Activity
5582,1,3,Low Activity
5595,1,3,Low Activity
5596,1,3,Low Activity
5608,1,3,Low Activity
5611,1,3,Low Activity
5613,1,3,Low Activity
5615,1,3,Low Activity
5618,1,3,Low Activity
5620,1,3,Low Activity
5623,1,3,Low Activity
5625,1,3,Low Activity
5626,1,3,Low Activity
5630,1,3,Low Activity
5635,1,3,Low Activity
5641,1,3,Low Activity
5644,1,3,Low Activity
5646,1,3,Low Activity
5654,1,3,Low Activity
5655,1,3,Low Activity
5657,1,3,Low Activity
5658,1,3,Low Activity
5659,1,3,Low Activity
5664,1,3,Low Activity
5666,1,3,Low Activity
5667,1,3,Low Activity
5668,1,3,Low Activity
5675,1,3,Low Activity
5686,1,3,Low Activity
5687,1,3,Low Activity
5688,1,3,Low Activity
5689,1,3,Low Activity
5692,1,3,Low Activity
5693,1,3,Low Activity
5694,1,3,Low Activity
5696,1,3,Low Activity
5710,1,3,Low Activity
5711,1,3,Low Activity
5724,1,3,Low Activity
5729,1,3,Low Activity
5736,1,3,Low Activity
5740,1,3,Low Activity
5746,1,3,Low Activity
5754,1,3,Low Activity
5758,1,3,Low Activity
5760,1,3,Low Activity
5766,1,3,Low Activity
5767,1,3,Low Activity
5768,1,3,Low Activity
5771,1,3,Low Activity
5775,1,3,Low Activity
5785,1,3,Low Activity
5786,1,3,Low Activity
5788,1,3,Low Activity
5789,1,3,Low Activity
5791,1,3,Low Activity
5799,1,3,Low Activity
5800,1,3,Low Activity
5802,1,3,Low Activity
5806,1,3,Low Activity
5807,1,3,Low Activity
5809,1,3,Low Activity
5811,1,3,Low Activity
5813,1,3,Low Activity
5816,1,3,Low Activity
5817,1,3,Low Activity
5819,1,3,Low Activity
5820,1,3,Low Activity
5829,1,3,Low Activity
5832,1,3,Low Activity
5834,1,3,Low Activity
5836,1,3,Low Activity
5839,1,3,Low Activity
5844,1,3,Low Activity
5846,1,3,Low Activity
5848,1,3,Low Activity
5851,1,3,Low Activity
5858,1,3,Low Activity
5862,1,3,Low Activity
5869,1,3,Low Activity
5871,1,3,Low Activity
5874,1,3,Low Activity
5875,1,3,Low Activity
5876,1,3,Low Activity
5889,1,3,Low Activity
5890,1,3,Low Activity
5893,1,3,Low Activity
5896,1,3,Low Activity
5897,1,3,Low Activity
5898,1,3,Low Activity
5902,1,3,Low Activity
5905,1,3,Low Activity
5909,1,3,Low Activity
5913,1,3,Low Activity
5915,1,3,Low Activity
5919,1,3,Low Activity
5923,1,3,Low Activity
5925,1,3,Low Activity
5928,1,3,Low Activity
5930,1,3,Low Activity
5933,1,3,Low Activity
5934,1,3,Low Activity
5937,1,3,Low Activity
5938,1,3,Low Activity
5941,1,3,Low Activity
5943,1,3,Low Activity
5944,1,3,Low Activity
5945,1,3,Low Activity
5950,1,3,Low Activity
5955,1,3,Low Activity
5956,1,3,Low Activity
5957,1,3,Low Activity
5961,1,3,Low Activity
5967,1,3,Low Activity
5972,1,3,Low Activity
5977,1,3,Low Activity
5978,1,3,Low Activity
5981,1,3,Low Activity
5986,1,3,Low Activity
5989,1,3,Low Activity
5992,1,3,Low Activity
5995,1,3,Low Activity
5996,1,3,Low Activity
6008,1,2,Low Activity
6015,1,2,Low Activity
6017,1,2,Low Activity
6020,1,2,Low Activity
6022,1,2,Low Activity
6026,1,2,Low Activity
6033,1,2,Low Activity
6046,1,2,Low Activity
6047,1,2,Low Activity
6049,1,2,Low Activity
6054,1,2,Low Activity
6056,1,2,Low Activity
6057,1,2,Low Activity
6064,1,2,Low Activity
6067,1,2,Low Activity
6072,1,2,Low Activity
6081,1,2,Low Activity
6082,1,2,Low Activity
6083,1,2,Low Activity
6084,1,2,Low Activity
6085,1,2,Low Activity
6086,1,2,Low Activity
6097,1,2,Low Activity
6101,1,2,Low Activity
6104,1,2,Low Activity
6105,1,2,Low Activity
6106,1,2,Low Activity
6109,1,2,Low Activity
6111,1,2,Low Activity
6113,1,2,Low Activity
6115,1,2,Low Activity
6122,1,2,Low Activity
6125,1,2,Low Activity
6128,1,2,Low Activity
6135,1,2,Low Activity
6136,1,2,Low Activity
6137,1,2,Low Activity
6138,1,2,Low Activity
6140,1,2,Low Activity
6142,1,2,Low Activity
6143,1,2,Low Activity
6145,1,2,Low Activity
6150,1,2,Low Activity
6156,1,2,Low Activity
6157,1,2,Low Activity
6165,1,2,Low Activity
6166,1,2,Low Activity
6173,1,2,Low Activity
6175,1,2,Low Activity
6187,1,2,Low Activity
6192,1,2,Low Activity
6197,1,2,Low Activity
6200,1,2,Low Activity
6205,1,2,Low Activity
6213,1,2,Low Activity
6216,1,2,Low Activity
6222,1,2,Low Activity
6228,1,2,Low Activity
6234,1,2,Low Activity
6252,1,2,Low Activity
6256,1,2,Low Activity
6261,1,2,Low Activity
6262,1,2,Low Activity
6264,1,2,Low Activity
6267,1,2,Low Activity
6271,1,2,Low Activity
6278,1,2,Low Activity
6280,1,2,Low Activity
6284,1,2,Low Activity
6290,1,2,Low Activity
6294,1,2,Low Activity
6299,1,2,Low Activity
6301,1,2,Low Activity
6305,1,2,Low Activity
6309,1,2,Low Activity
6314,1,2,Low Activity
6325,1,2,Low Activity
6327,1,2,Low Activity
6330,1,2,Low Activity
6334,1,2,Low Activity
6335,1,2,Low Activity
6340,1,2,Low Activity
6341,1,2,Low Activity
6349,1,2,Low Activity
6351,1,2,Low Activity
6355,1,2,Low Activity
6356,1,2,Low Activity
6362,1,2,Low Activity
6371,1,2,Low Activity
6374,1,2,Low Activity
6376,1,2,Low Activity
6379,1,2,Low Activity
6380,1,2,Low Activity
6382,1,2,Low Activity
6383,1,2,Low Activity
6388,1,2,Low Activity
6390,1,2,Low Activity
6409,1,2,Low Activity
6412,1,2,Low Activity
6415,1,2,Low Activity
6418,1,2,Low Activity
6419,1,2,Low Activity
6431,1,2,Low Activity
6434,1,2,Low Activity
6435,1,2,Low Activity
6441,1,2,Low Activity
6444,1,2,Low Activity
6447,1,2,Low Activity
6449,1,2,Low Activity
6450,1,2,Low Activity
6461,1,2,Low Activity
6467,1,2,Low Activity
6468,1,2,Low Activity
6483,1,2,Low Activity
6484,1,2,Low Activity
6485,1,2,Low Activity
6486,1,2,Low Activity
6492,1,2,Low Activity
6498,1,2,Low Activity
6500,1,2,Low Activity
6501,1,1,Low Activity
6502,1,1,Low Activity
6512,1,1,Low Activity
6514,1,1,Low Activity
6518,1,1,Low Activity
6521,1,1,Low Activity
6523,1,1,Low Activity
6525,1,1,Low Activity
6526,1,1,Low Activity
6527,1,1,Low Activity
6531,1,1,Low Activity
6537,1,1,Low Activity
6539,1,1,Low Activity
6544,1,1,Low Activity
6547,1,1,Low Activity
6552,1,1,Low Activity
6553,1,1,Low Activity
6554,1,1,Low Activity
6558,1,1,Low Activity
6563,1,1,Low Activity
6564,1,1,Low Activity
6565,1,1,Low Activity
6566,1,1,Low Activity
6568,1,1,Low Activity
6573,1,1,Low Activity
6574,1,1,Low Activity
6575,1,1,Low Activity
6577,1,1,Low Activity
6578,1,1,Low Activity
6588,1,1,Low Activity
6590,1,1,Low Activity
6591,1,1,Low Activity
6593,1,1,Low Activity
6595,1,1,Low Activity
6607,1,1,Low Activity
6609,1,1,Low Activity
6615,1,1,Low Activity
6616,1,1,Low Activity
6619,1,1,Low Activity
6623,1,1,Low Activity
6625,1,1,Low Activity
6626,1,1,Low Activity
6628,1,1,Low Activity
6631,1,1,Low Activity
6632,1,1,Low Activity
6635,1,1,Low Activity
6637,1,1,Low Activity
6639,1,1,Low Activity
6640,1,1,Low Activity
6643,1,1,Low Activity
6644,1,1,Low Activity
6646,1,1,Low Activity
6647,1,1,Low Activity
6650,1,1,Low Activity
6651,1,1,Low Activity
6653,1,1,Low Activity
6654,1,1,Low Activity
6655,1,1,Low Activity
6656,1,1,Low Activity
6659,1,1,Low Activity
6660,1,1,Low Activity
6664,1,1,Low Activity
6677,1,1,Low Activity
6681,1,1,Low Activity
6687,1,1,Low Activity
6690,1,1,Low Activity
6694,1,1,Low Activity
6700,1,1,Low Activity
6707,1,1,Low Activity
6709,1,1,Low Activity
6711,1,1,Low Activity
6715,1,1,Low Activity
6727,1,1,Low Activity
6728,1,1,Low Activity
6733,1,1,Low Activity
6734,1,1,Low Activity
6737,1,1,Low Activity
6739,1,1,Low Activity
6740,1,1,Low Activity
6742,1,1,Low Activity
6743,1,1,Low Activity
6761,1,1,Low Activity
6767,1,1,Low Activity
6768,1,1,Low Activity
6770,1,1,Low Activity
6775,1,1,Low Activity
6782,1,1,Low Activity
6783,1,1,Low Activity
6786,1,1,Low Activity
6787,1,1,Low Activity
6788,1,1,Low Activity
6789,1,1,Low Activity
6794,1,1,Low Activity
6797,1,1,Low Activity
6803,1,1,Low Activity
6805,1,1,Low Activity
6816,1,1,Low Activity
6819,1,1,Low Activity
6822,1,1,Low Activity
6824,1,1,Low Activity
6826,1,1,Low Activity
6829,1,1,Low Activity
6831,1,1,Low Activity
6833,1,1,Low Activity
6834,1,1,Low Activity
6836,1,1,Low Activity
6840,1,1,Low Activity
6841,1,1,Low Activity
6844,1,1,Low Activity
6846,1,1,Low Activity
6851,1,1,Low Activity
6860,1,1,Low Activity
6861,1,1,Low Activity
6863,1,1,Low Activity
6864,1,1,Low Activity
6874,1,1,Low Activity
6881,1,1,Low Activity
6884,1,1,Low Activity
6890,1,1,Low Activity
6892,1,1,Low Activity
6900,1,1,Low Activity
6901,1,1,Low Activity
6902,1,1,Low Activity
6903,1,1,Low Activity
6904,1,1,Low Activity
6907,1,1,Low Activity
6909,1,1,Low Activity
6910,1,1,Low Activity
6914,1,1,Low Activity
6915,1,1,Low Activity
6919,1,1,Low Activity
6921,1,1,Low Activity
6922,1,1,Low Activity
6923,1,1,Low Activity
6924,1,1,Low Activity
6932,1,1,Low Activity
6933,1,1,Low Activity
6935,1,1,Low Activity
6938,1,1,Low Activity
6939,1,1,Low Activity
6945,1,1,Low Activity
6949,1,1,Low Activity
6950,1,1,Low Activity
6955,1,1,Low Activity
6959,1,1,Low Activity
6964,1,1,Low Activity
6965,1,1,Low Activity
6974,1,1,Low Activity
6979,1,1,Low Activity
6981,1,1,Low Activity
6982,1,1,Low Activity
6984,1,1,Low Activity
6985,1,1,Low Activity
6996,1,1,Low Activity
7002,1,0,Low Activity
7009,1,0,Low Activity
7013,1,0,Low Activity
7014,1,0,Low Activity
7016,1,0,Low Activity
7018,1,0,Low Activity
7027,1,0,Low Activity
7032,1,0,Low Activity
7044,1,0,Low Activity
7055,1,0,Low Activity
7056,1,0,Low Activity
7057,1,0,Low Activity
7062,1,0,Low Activity
7065,1,0,Low Activity
7066,1,0,Low Activity
7067,1,0,Low Activity
7068,1,0,Low Activity
7069,1,0,Low Activity
7075,1,0,Low Activity
7078,1,0,Low Activity
7087,1,0,Low Activity
7088,1,0,Low Activity
7091,1,0,Low Activity
7095,1,0,Low Activity
7096,1,0,Low Activity
7101,1,0,Low Activity
7104,1,0,Low Activity
7107,1,0,Low Activity
7108,1,0,Low Activity
7113,1,0,Low Activity
7119,1,0,Low Activity
7120,1,0,Low Activity
7122,1,0,Low Activity
7127,1,0,Low Activity
7130,1,0,Low Activity
7136,1,0,Low Activity
7141,1,0,Low Activity
7142,1,0,Low Activity
7145,1,0,Low Activity
7148,1,0,Low Activity
7149,1,0,Low Activity
7155,1,0,Low Activity
7159,1,0,Low Activity
7162,1,0,Low Activity
7163,1,0,Low Activity
7164,1,0,Low Activity
7165,1,0,Low Activity
7167,1,0,Low Activity
7168,1,0,Low Activity
7170,1,0,Low Activity
7180,1,0,Low Activity
7182,1,0,Low Activity
7190,1,0,Low Activity
7192,1,0,Low Activity
7195,1,0,Low Activity
7200,1,0,Low Activity
7202,1,0,Low Activity
7207,1,0,Low Activity
7211,1,0,Low Activity
7218,1,0,Low Activity
7227,1,0,Low Activity
7229,1,0,Low Activity
7233,1,0,Low Activity
7238,1,0,Low Activity
7241,1,0,Low Activity
7245,1,0,Low Activity
7246,1,0,Low Activity
7247,1,0,Low Activity
7253,1,0,Low Activity
7257,1,0,Low Activity
7269,1,0,Low Activity
7279,1,0,Low Activity
7294,1,0,Low Activity
7295,1,0,Low Activity
7318,1,0,Low Activity
7320,1,0,Low Activity
7323,1,0,Low Activity
7327,1,0,Low Activity
7329,1,0,Low Activity
7343,1,0,Low Activity
7346,1,0,Low Activity
7351,1,0,Low Activity
7354,1,0,Low Activity
7364,1,0,Low Activity
7368,1,0,Low Activity
7379,1,0,Low Activity
7381,1,0,Low Activity
7382,1,0,Low Activity
7383,1,0,Low Activity
7384,1,0,Low Activity
7390,1,0,Low Activity
7393,1,0,Low Activity
7394,1,0,Low Activity
7408,1,0,Low Activity
7425,1,0,Low Activity
7427,1,0,Low Activity
7428,1,0,Low Activity
7429,1,0,Low Activity
7432,1,0,Low Activity
7434,1,0,Low Activity
7441,1,0,Low Activity
7442,1,0,Low Activity
7450,1,0,Low Activity
7452,1,0,Low Activity
7453,1,0,Low Activity
7455,1,0,Low Activity
7462,1,0,Low Activity
7463,1,0,Low Activity
7466,1,0,Low Activity
7468,1,0,Low Activity
7472,1,0,Low Activity
7474,1,0,Low Activity
7478,1,0,Low Activity
7488,1,0,Low Activity
7489,1,0,Low Activity
7490,1,0,Low Activity
7493,1,0,Low Activity
7497,1,0,Low Activity
7506,1,0,Low Activity
7508,1,0,Low Activity
7509,1,0,Low Activity
7513,1,0,Low Activity
7515,1,0,Low Activity
7516,1,0,Low Activity
7518,1,0,Low Activity
7528,1,0,Low Activity
7530,1,0,Low Activity
7539,1,0,Low Activity
7544,1,0,Low Activity
7545,1,0,Low Activity
7549,1,0,Low Activity
7551,1,0,Low Activity
7552,1,0,Low Activity
7554,1,0,Low Activity
7563,1,0,Low Activity
7566,1,0,Low Activity
7569,1,0,Low Activity
7573,1,0,Low Activity
7575,1,0,Low Activity
7576,1,0,Low Activity
7577,1,0,Low Activity
7578,1,0,Low Activity
7579,1,0,Low Activity
7584,1,0,Low Activity
7586,1,0,Low Activity
7587,1,0,Low Activity
7590,1,0,Low Activity
7593,1,0,Low Activity
7594,1,0,Low Activity
7608,1,0,Low Activity
7610,1,0,Low Activity
7611,1,0,Low Activity
7622,1,0,Low Activity
7623,1,0,Low Activity
7628,1,0,Low Activity
7633,1,0,Low Activity
7634,1,0,Low Activity
7654,1,0,Low Activity
7655,1,0,Low Activity
7660,1,0,Low Activity
7662,1,0,Low Activity
7663,1,0,Low Activity
7664,1,0,Low Activity
7667,1,0,Low Activity
7668,1,0,Low Activity
7672,1,0,Low Activity
7674,1,0,Low Activity
7676,1,0,Low Activity
7677,1,0,Low Activity
7682,1,0,Low Activity
7683,1,0,Low Activity
7684,1,0,Low Activity
7700,1,0,Low Activity
7705,1,0,Low Activity
7706,1,0,Low Activity
7709,1,0,Low Activity
7716,1,0,Low Activity
7719,1,0,Low Activity
7720,1,0,Low Activity
7721,1,0,Low Activity
7722,1,0,Low Activity
7723,1,0,Low Activity
7730,1,0,Low Activity
7731,1,0,Low Activity
7732,1,0,Low Activity
7733,1,0,Low Activity
7739,1,0,Low Activity
7744,1,0,Low Activity
7745,1,0,Low Activity
7751,1,0,Low Activity
7752,1,0,Low Activity
7754,1,0,Low Activity
7763,1,0,Low Activity
7768,1,0,Low Activity
7771,1,0,Low Activity
7781,1,0,Low Activity
7785,1,0,Low Activity
7787,1,0,Low Activity
7794,1,0,Low Activity
7795,1,0,Low Activity
7796,1,0,Low Activity
7797,1,0,Low Activity
7798,1,0,Low Activity
7799,1,0,Low Activity
7800,1,0,Low Activity
7804,1,0,Low Activity
7809,1,0,Low Activity
7820,1,0,Low Activity
7822,1,0,Low Activity
7824,1,0,Low Activity
7831,1,0,Low Activity
7835,1,0,Low Activity
7844,1,0,Low Activity
7845,1,0,Low Activity
7847,1,0,Low Activity
7849,1,0,Low Activity
7851,1,0,Low Activity
7853,1,0,Low Activity
7854,1,0,Low Activity
7856,1,0,Low Activity
7857,1,0,Low Activity
7865,1,0,Low Activity
7866,1,0,Low Activity
7867,1,0,Low Activity
7884,1,0,Low Activity
7886,1,0,Low Activity
7889,1,0,Low Activity
7891,1,0,Low Activity
7892,1,0,Low Activity
7894,1,0,Low Activity
7895,1,0,Low Activity
7896,1,0,Low Activity
7903,1,0,Low Activity
7908,1,0,Low Activity
7915,1,0,Low Activity
7917,1,0,Low Activity
7923,1,0,Low Activity
7935,1,0,Low Activity
7936,1,0,Low Activity
7938,1,0,Low Activity
7940,1,0,Low Activity
7947,1,0,Low Activity
7951,1,0,Low Activity
7954,1,0,Low Activity
7958,1,0,Low Activity
7959,1,0,Low Activity
7961,1,0,Low Activity
7962,1,0,Low Activity
7968,1,0,Low Activity
7973,1,0,Low Activity
7974,1,0,Low Activity
7976,1,0,Low Activity
7984,1,0,Low Activity
7986,1,0,Low Activity
7987,1,0,Low Activity
7989,1,0,Low Activity
7991,1,0,Low Activity
7998,1,0,Low Activity
8004,1,0,Low Activity
8006,1,0,Low Activity
8008,1,0,Low Activity
8012,1,0,Low Activity
8014,1,0,Low Activity
8021,1,0,Low Activity
8030,1,0,Low Activity
8036,1,0,Low Activity
8054,1,0,Low Activity
8055,1,0,Low Activity
8056,1,0,Low Activity
8061,1,0,Low Activity
8066,1,0,Low Activity
8070,1,0,Low Activity
8071,1,0,Low Activity
8072,1,0,Low Activity
8073,1,0,Low Activity
8078,1,0,Low Activity
8082,1,0,Low Activity
8085,1,0,Low Activity
8086,1,0,Low Activity
8088,1,0,Low Activity
8090,1,0,Low Activity
8091,1,0,Low Activity
8094,1,0,Low Activity
8100,1,0,Low Activity
8104,1,0,Low Activity
8109,1,0,Low Activity
8110,1,0,Low Activity
8113,1,0,Low Activity
8114,1,0,Low Activity
8116,1,0,Low Activity
8138,1,0,Low Activity
8139,1,0,Low Activity
8145,1,0,Low Activity
8150,1,0,Low Activity
8152,1,0,Low Activity
8155,1,0,Low Activity
8156,1,0,Low Activity
8159,1,0,Low Activity
8167,1,0,Low Activity
8168,1,0,Low Activity
8170,1,0,Low Activity
8176,1,0,Low Activity
8184,1,0,Low Activity
8185,1,0,Low Activity
8187,1,0,Low Activity
8189,1,0,Low Activity
8190,1,0,Low Activity
8194,1,0,Low Activity
8200,1,0,Low Activity
8202,1,0,Low Activity
8205,1,0,Low Activity
8215,1,0,Low Activity
8216,1,0,Low Activity
8217,1,0,Low Activity
8224,1,0,Low Activity
8227,1,0,Low Activity
8229,1,0,Low Activity
8230,1,0,Low Activity
8232,1,0,Low Activity
8233,1,0,Low Activity
8239,1,0,Low Activity
8240,1,0,Low Activity
8243,1,0,Low Activity
8251,1,0,Low Activity
8253,1,0,Low Activity
8256,1,0,Low Activity
8257,1,0,Low Activity
8258,1,0,Low Activity
8265,1,0,Low Activity
8269,1,0,Low Activity
8272,1,0,Low Activity
8273,1,0,Low Activity
8274,1,0,Low Activity
8276,1,0,Low Activity
8277,1,0,Low Activity
8278,1,0,Low Activity
8280,1,0,Low Activity
8284,1,0,Low Activity
8289,1,0,Low Activity
8292,1,0,Low Activity
8293,1,0,Low Activity
8295,1,0,Low Activity
8308,1,0,Low Activity
8310,1,0,Low Activity
8314,1,0,Low Activity
8328,1,0,Low Activity
8331,1,0,Low Activity
8335,1,0,Low Activity
8336,1,0,Low Activity
8338,1,0,Low Activity
8340,1,0,Low Activity
8341,1,0,Low Activity
8342,1,0,Low Activity
8345,1,0,Low Activity
8350,1,0,Low Activity
8355,1,0,Low Activity
8357,1,0,Low Activity
8358,1,0,Low Activity
8360,1,0,Low Activity
8364,1,0,Low Activity
8365,1,0,Low Activity
8369,1,0,Low Activity
8375,1,0,Low Activity
8376,1,0,Low Activity
8382,1,0,Low Activity
8385,1,0,Low Activity
8392,1,0,Low Activity
8397,1,0,Low Activity
8403,1,0,Low Activity
8404,1,0,Low Activity
8405,1,0,Low Activity
8407,1,0,Low Activity
8411,1,0,Low Activity
8420,1,0,Low Activity
8425,1,0,Low Activity
8428,1,0,Low Activity
8429,1,0,Low Activity
8432,1,0,Low Activity
8438,1,0,Low Activity
8443,1,0,Low Activity
8444,1,0,Low Activity
8448,1,0,Low Activity
8457,1,0,Low Activity
8459,1,0,Low Activity
8460,1,0,Low Activity
8462,1,0,Low Activity
8464,1,0,Low Activity
8465,1,0,Low Activity
8468,1,0,Low Activity
8469,1,0,Low Activity
8473,1,0,Low Activity
8478,1,0,Low Activity
8483,1,0,Low Activity
8485,1,0,Low Activity
8489,1,0,Low Activity
8491,1,0,Low Activity
8497,1,0,Low Activity
8498,1,0,Low Activity
8499,1,0,Low Activity
8507,1,0,Low Activity
8510,1,0,Low Activity
8515,1,0,Low Activity
8518,1,0,Low Activity
8521,1,0,Low Activity
8524,1,0,Low Activity
8527,1,0,Low Activity
8539,1,0,Low Activity
8543,1,0,Low Activity
8551,1,0,Low Activity
8552,1,0,Low Activity
8553,1,0,Low Activity
8556,1,0,Low Activity
8558,1,0,Low Activity
8562,1,0,Low Activity
8565,1,0,Low Activity
8566,1,0,Low Activity
8568,1,0,Low Activity
8573,1,0,Low Activity
8575,1,0,Low Activity
8577,1,0,Low Activity
8591,1,0,Low Activity
8592,1,0,Low Activity
8594,1,0,Low Activity
8604,1,0,Low Activity
8606,1,0,Low Activity
8608,1,0,Low Activity
8609,1,0,Low Activity
8613,1,0,Low Activity
8615,1,0,Low Activity
8618,1,0,Low Activity
8626,1,0,Low Activity
8629,1,0,Low Activity
8634,1,0,Low Activity
8636,1,0,Low Activity
8637,1,0,Low Activity
8640,1,0,Low Activity
8641,1,0,Low Activity
8648,1,0,Low Activity
8650,1,0,Low Activity
8651,1,0,Low Activity
8652,1,0,Low Activity
8653,1,0,Low Activity
8658,1,0,Low Activity
8664,1,0,Low Activity
8667,1,0,Low Activity
8684,1,0,Low Activity
8688,1,0,Low Activity
8689,1,0,Low Activity
8691,1,0,Low Activity
8696,1,0,Low Activity
8699,1,0,Low Activity
8701,1,0,Low Activity
8707,1,0,Low Activity
8713,1,0,Low Activity
8715,1,0,Low Activity
8721,1,0,Low Activity
8723,1,0,Low Activity
8724,1,0,Low Activity
8725,1,0,Low Activity
8728,1,0,Low Activity
8730,1,0,Low Activity
8733,1,0,Low Activity
8734,1,0,Low Activity
8735,1,0,Low Activity
8736,1,0,Low Activity
8739,1,0,Low Activity
8741,1,0,Low Activity
8743,1,0,Low Activity
8746,1,0,Low Activity
8747,1,0,Low Activity
8749,1,0,Low Activity
8752,1,0,Low Activity
8754,1,0,Low Activity
8755,1,0,Low Activity
8758,1,0,Low Activity
8763,1,0,Low Activity
8767,1,0,Low Activity
8768,1,0,Low Activity
8769,1,0,Low Activity
8770,1,0,Low Activity
8774,1,0,Low Activity
8784,1,0,Low Activity
8785,1,0,Low Activity
8788,1,0,Low Activity
8790,1,0,Low Activity
8794,1,0,Low Activity
8813,1,0,Low Activity
8814,1,0,Low Activity
8815,1,0,Low Activity
8824,1,0,Low Activity
8828,1,0,Low Activity
8829,1,0,Low Activity
8833,1,0,Low Activity
8839,1,0,Low Activity
8840,1,0,Low Activity
8850,1,0,Low Activity
8857,1,0,Low Activity
8858,1,0,Low Activity
8863,1,0,Low Activity
8864,1,0,Low Activity
8876,1,0,Low Activity
8880,1,0,Low Activity
8881,1,0,Low Activity
8886,1,0,Low Activity
8889,1,0,Low Activity
8890,1,0,Low Activity
8896,1,0,Low Activity
8897,1,0,Low Activity
8899,1,0,Low Activity
8908,1,0,Low Activity
8909,1,0,Low Activity
8910,1,0,Low Activity
8912,1,0,Low Activity
8916,1,0,Low Activity
8917,1,0,Low Activity
8919,1,0,Low Activity
8920,1,0,Low Activity
8923,1,0,Low Activity
8924,1,0,Low Activity
8925,1,0,Low Activity
8926,1,0,Low Activity
8929,1,0,Low Activity
8933,1,0,Low Activity
8936,1,0,Low Activity
8937,1,0,Low Activity
8941,1,0,Low Activity
8944,1,0,Low Activity
8947,1,0,Low Activity
8949,1,0,Low Activity
8950,1,0,Low Activity
8958,1,0,Low Activity
8960,1,0,Low Activity
8970,1,0,Low Activity
8972,1,0,Low Activity
8973,1,0,Low Activity
8997,1,0,Low Activity
